RegionName,State,Beds,6/30/2023
Harrold,SD,2,432183.7027
Lake Kiowa,TX,2,528422.7109
Center,WI,2,396254.4964
Trout Creek,MT,2,563090.4593
Springbrook,WI,2,232923.4037
Sidney,IL,2,191925.8722
Trimble,MO,2,328275.3851
Saint Anne,IL,2,123014.0147
Burke,VT,2,379194.6234
Arcadia,OH,2,192911.8522
Buffalo,OK,2,66896.51172
Woolsey,GA,2,526885.1386
Sedalia,KY,2,143357.5892
Franklin,VT,2,312725.4365
South Coffeyville,OK,2,134139.7113
Hagarville,AR,2,180712.2111
Malin,OR,2,276034.3315
Houstonia,MO,2,250778.027
Ashley,IN,2,158364.6245
Entiat,WA,2,407868.4248
Knoxville,PA,2,171690.2024
Bertha,MN,2,203580.1454
Green River,UT,2,234902.8333
Nellysford,VA,2,531307.3686
Dove Creek,CO,2,181919.4516
Grand Junction,TN,2,130696.5506
Enfield,IL,2,84147.70972
Absarokee,MT,2,406955.6357
Deerfield,MI,2,191400.0202
Puposky,MN,2,239330.0475
Pink,OK,2,147376.9415
Vernalis,CA,2,929891.2256
Butterfield,MO,2,239287.1864
Williamsfield,OH,2,160085.8354
Purdon,TX,2,239869.7934
Caliente,CA,2,292874.3671
Perry,ME,2,220877.9668
Madison,KS,2,79828.23826
Foley,MN,2,229828.9319
Mershon,GA,2,189288.7451
Shipman,VA,2,230014.5662
Smith River,CA,2,417798.7592
Danbury,NH,2,317296.1393
Lewistown,MO,2,173426.4605
Jones,AL,2,123647.5447
Oneida,IL,2,114345.6823
Cottage Grove,TN,2,209877.9288
Windsor,OH,2,255013.3875
Deford,MI,2,164270.4824
Shoreham,VT,2,401858.2089
Wakefield,KS,2,177498.6387
Elma,IA,2,181840.8394
Jonesburg,MO,2,215424.79
Bloomington Springs,TN,2,238861.3347
Apple River,IL,2,324639.5358
Deer Creek,IL,2,185642.279
Syracuse,KS,2,97966.95455
Delaware,AR,2,172114.6305
Icard,NC,2,201116.3786
Morning Sun,IA,2,147011.0674
Westport,WA,2,306412.053
New Castle,VA,2,187161.8233
Murray,IA,2,142232.0787
Pewamo,MI,2,224900.8907
Clayton,OK,2,134172.0526
Axtell,NE,2,252113.1216
Salome,AZ,2,160138.8655
Fairmont,IL,2,165371.8052
Primghar,IA,2,141517.2983
Courtland,CA,2,558492.8842
Larwill,IN,2,276916.214
North Zulch,TX,2,312201.0131
Helena,OH,2,198875.2334
Manson,IA,2,130159.7574
Essex,IA,2,150295.9358
Mountainair,NM,2,155754.319
Rushville,NE,2,106073.0924
Houston,OH,2,249562.1571
Cedar Point,NC,2,459187.8543
Tiskilwa,IL,2,114019.0486
Morris Chapel,TN,2,185456.8214
Chesterville,ME,2,241892.0319
Sherburn,MN,2,188647.9021
Gates,TN,2,121619.6366
Ravenna,TX,2,335631.753
Dayton,IA,2,130943.4758
Jemez Pueblo,NM,2,376180.8726
Mont Clare,PA,2,243342.7265
Bremen,KY,2,136841.1932
Rhoadesville,VA,2,340968.3004
Pine Island,NY,2,409072.6218
Odebolt,IA,2,132058.3427
Milroy,IN,2,207646.6895
Upton,WY,2,258698.5899
Springfield,AR,2,140426.3058
North Redington Beach,FL,2,800431.299
New Marshfield,OH,2,112844.2676
Chester,CA,2,373773.6575
Mabel,MN,2,197223.1402
Eden,VT,2,284306.0199
National City,MI,2,134151.3814
Akron,MI,2,114215.5977
Chase,MI,2,148914.2671
Clarks Hill,IN,2,206224.4563
Endeavor,WI,2,224091.197
Searsmont,ME,2,320741.0324
Cherrylog,GA,2,470259.3452
Scranton,KS,2,190928.1506
Chaptico,MD,2,302380.0525
Pennville,IN,2,137278.2923
Kimmell,IN,2,211921.6815
Hankinson,ND,2,145767.8257
Bowlus,MN,2,185600.4722
Hubbardsville,NY,2,187113.5
Tracys Landing,MD,2,614197.1638
Rozet,WY,2,417591.0897
Yeaddiss,KY,2,66184.04426
Denton,NE,2,562773.4133
Empire,MI,2,642724.2885
Amboy,MN,2,231744.7764
Clarksburg,TN,2,156933.1792
Strunk,KY,2,82192.13548
Hallock,MN,2,126711.7935
Bolivar,PA,2,96120.57609
Laneville,TX,2,200829.718
Coal Mountain,WV,2,39466.70083
Rouses Point,NY,2,192051.4174
San Patricio,NM,2,286381.3171
Busy,KY,2,63020.7484
Crockett,VA,2,195995.0259
Hilda,SC,2,124212.2411
Barneveld,NY,2,260211.4095
Wilson-Conococheague,MD,2,262466.1484
Chunky,MS,2,131314.7142
Laconia,IN,2,229732.2139
Cissna Park,IL,2,139408.2268
Mill Neck,NY,2,1946638.717
Dewittville,NY,2,249726.3782
Laurium,MI,2,114465.1752
Rayville,MO,2,312346.8368
Hiwassee,VA,2,192162.4883
Fulks Run,VA,2,257261.1188
Early Branch,SC,2,202150.5238
Ogema,WI,2,179040.3095
Dixie,WV,2,90693.65672
Princeton,MO,2,102709.8606
Mifflin,PA,2,184317.0556
Ennis,MT,2,585387.6289
Martin,OH,2,205276.795
Cartwright,OK,2,214786.2621
Mangonia Park,FL,2,229764.804
Mears,MI,2,294204.1028
Pateros,WA,2,416826.4447
Honoraville,AL,2,129946.9774
Celestine,IN,2,266298.1326
Dawson,IL,2,198090.9104
Eagle Bridge,NY,2,226551.1429
Allen,NE,2,118790.0955
Hoffman,IL,2,120466.2596
Decker,IN,2,112659.5354
Forest Heights,MD,2,344271.5863
Hickman,TN,2,293198.2381
Biron,WI,2,174721.456
Elizabeth,AR,2,214359.0173
Rehobeth,AL,2,254104.9806
Isle of Hope,GA,2,511999.8135
Long Branch,TX,2,203715.8068
Alpine,NJ,2,2759196.965
Oakland,KY,2,265805.113
Wilsonville,KY,2,405145.3565
Chesapeake,WV,2,84144.40507
Mount Nebo,WV,2,122405.7635
Lodi,NY,2,250235.8523
Laddonia,MO,2,150414.2282
Arkansaw,WI,2,226613.5397
Kanawha,IA,2,116130.8422
Richvale,CA,2,347904.5134
Irwinton,GA,2,108934.4396
Warrens,WI,2,179412.3634
Vicco,KY,2,73606.08706
Turin,NY,2,169059.055
Elkwood,VA,2,424666.857
Shingleton,MI,2,145809.8915
Argyle,MN,2,180607.7533
Winchester,MO,2,219730.7188
West Milford,WV,2,163038.8739
Honor,MI,2,353556.3337
Hydes,MD,2,608858.1812
Waldron,MI,2,128698.3278
Mapleton,ME,2,227332.7963
Villisca,IA,2,74646.16608
Arapaho,OK,2,123431.8293
Thayer,KS,2,140355.3089
Lake View,IA,2,217661.557
Scarbro,WV,2,78964.25904
Mosier,OR,2,561896.2923
Pleasant Hill,OH,2,213788.612
Tunbridge,VT,2,339327.8006
Bridgewater,NH,2,464803.3932
Rose Creek,MN,2,252667.7135
Marshfield,VT,2,319156.0856
Mankato,KS,2,73336.01836
Cove,AR,2,141910.8503
Finchville,KY,2,415545.9166
Dalton,MN,2,303544.6134
Pembine,WI,2,141738.8008
New Boston,IL,2,108839.9797
Stillwater,PA,2,249377.0719
Theresa,WI,2,276596.2087
Lobelville,TN,2,155362.4159
Dora,AL,2,162491.8278
Skippers,VA,2,153285.0529
Greenbush,ME,2,192362.8862
Diamond,IL,2,268442.0904
Wolf Creek,OR,2,376215.7759
Kiel,WI,2,229009.8037
Buchanan Dam,TX,2,398928.1345
Hermanville,MS,2,83452.60436
Merrionette Park,IL,2,193518.5287
Mapleton Depot,PA,2,150486.3394
Chilhowee,MO,2,261051.8392
Sangerville,ME,2,204029.6152
Harrisville,MS,2,116035.7083
Sulphur Springs,IN,2,153154.8362
Woodburn,KY,2,275564.4106
Rock Port,MO,2,140196.5125
Hillsdale,IL,2,153551.7835
Herminie,PA,2,135088.4937
Navassa,NC,2,246638.1138
Pleasant Plains,AR,2,143300.2755
Rock City,IL,2,189675.1076
Adamstown,PA,2,266103.6865
Sulphur Rock,AR,2,157212.0392
French Settlement,LA,2,215854.5044
Effie,LA,2,157585.2971
Warrensburg,IL,2,140025.1424
White,SD,2,187880.4383
Mannsville,NY,2,169803.3053
Martinsville,OH,2,206778.8176
Cadiz,OH,2,123620.2039
White Pine,TN,2,212955.1492
Barnesville,PA,2,191060.6064
Keyport,WA,2,534290.6392
Grandfield,OK,2,38480.63924
Ennice,NC,2,198578.3807
Cabazon,CA,2,305037.3245
Quincy,IN,2,237624.801
Greenwood,NE,2,273166.8135
Milledgeville,IL,2,131269.2226
Cable,WI,2,352948.8784
Clinton,OH,2,192357.2361
Elmer,LA,2,181702.5574
Fletcher,OH,2,194259.1392
Wykoff,MN,2,300910.4945
Eldorado,WI,2,298784.0852
Cabot,VT,2,337037.7872
Renner,SD,2,475593.2455
Snow Lake Shores,MS,2,163517.0584
Saint George,MO,2,153611.9915
Peru,NE,2,122572.5456
Centertown,KY,2,127940.7192
Henley,MO,2,316424.5311
Duboistown,PA,2,201171.2323
Laflin,PA,2,243337.8882
Dana,IN,2,124478.3027
Trego,WI,2,274566.2043
Pilot,VA,2,243461.8574
Wabeno,WI,2,181874.4397
Mountain,WI,2,204451.3403
Middlesex,NY,2,244613.1811
Starks,LA,2,118939.9301
Goodview,MN,2,257719.3248
Allerton,IA,2,146100.7078
Caldwell,OH,2,125417.9631
Forestville,WI,2,229861.0313
Woodleaf,NC,2,249410.9033
Shickley,NE,2,134912.4877
Deer Trail,CO,2,401517.609
Apple Grove,WV,2,128517.5638
Sycamore,GA,2,138817.5301
Perryville,KY,2,200279.3007
Pendleton,NC,2,139229.0916
Geraldine,AL,2,174250.3515
Dubois,WY,2,429235.7118
Cusseta,AL,2,217476.2288
Glenbrook,NV,2,2833961.375
Viola,WI,2,172041.5255
Perrysville,IN,2,161858.1849
Cicero,WI,2,319037.9928
Nichols,WI,2,133704.3333
Hanley Hills,MO,2,78137.31872
Cleveland,OK,2,119882.3659
Lakeside,TX,2,373971.0566
Pittsburg,IL,2,145773.7838
Millport,NY,2,151479.9083
Bryant,WI,2,198365.5778
Long Beach,MN,2,349569.2072
Jonesville,NC,2,135202.1545
Casnovia,MI,2,282482.4992
Freedom,NH,2,446787.487
Spencer,VA,2,129834.1162
Buras,LA,2,112409.6103
Loleta,CA,2,467371.1736
Fayette,IA,2,159104.1279
Brenton,WV,2,49678.94378
Pennock,MN,2,261311.8937
Washington Park,NC,2,310642.2751
Fancy Farm,KY,2,141064.2573
Tamiment,PA,2,287530.7273
Ethel,MS,2,115236.2401
Sparkill,NY,2,651123.1321
Everton,MO,2,228879.6248
Leslie,GA,2,107717.7939
Turpin,OK,2,180017.4594
Veradale,WA,2,636158.6091
Varna,IL,2,194659.8235
Lake Benton,MN,2,163481.3938
Burlington,ND,2,268822.2457
Kelso,TN,2,233759.5093
Snyder,OK,2,58420.37824
Orchard City,CO,2,368541.2926
Drakesville,IA,2,222202.9596
Cantrall,IL,2,280398.9661
Drain,OR,2,313962.2619
Thomasboro,IL,2,144453.4923
Star City,WV,2,215973.0509
Davisville,MO,2,198440.4562
Parksville,KY,2,168642.2984
Fulton,OH,2,165426.1095
Ivel,KY,2,130130.9827
Dennison,MN,2,427903.4119
Enville,TN,2,97962.91813
Downey,ID,2,296055.066
Glidden,IA,2,144834.2408
Russell,NY,2,113016.1416
Westview,KY,2,149672.4869
North Fairfield,OH,2,152747.0444
Chetopa,KS,2,58077.00546
Bean Station,TN,2,201956.5286
Lakeview Heights,KY,2,222494.9736
Gage,OK,2,101264.79
Petrolia,PA,2,156166.5714
Hortonville,WI,2,281616.3919
Garrett,KY,2,61926.22387
Newcastle,NE,2,95400.96213
Rayle,GA,2,155939.9153
Bellefonte,DE,2,284212.7176
Alpaugh,CA,2,179489.3692
Russellville,OH,2,206539.807
Fairmount,IL,2,139349.2883
Mountain View,OK,2,64578.79263
Raymond,CA,2,444959.6269
Ravia,OK,2,92904.75851
Middlebourne,WV,2,121502.2729
Prairie Farm,WI,2,223596.4137
Terrace Park,OH,2,662026.0844
Sterling,AK,2,342033.0318
Stockwell,IN,2,194107.1856
Bucklin,KS,2,138837.3154
Newark,WI,2,350555.5691
South Cle Elum,WA,2,400586.2656
Richlandtown,PA,2,329680.0482
Erick,OK,2,72927.4764
Cora,WY,2,554764.1025
Spur,TX,2,60903.63282
Dannemora,NY,2,156336.0488
Nicasio,CA,2,1820804.922
Enosburg Falls,VT,2,254694.6905
Christiansburg,OH,2,133865.8691
New Philadelphia,PA,2,71957.57696
Earth,TX,2,72873.52008
Emerald Isle,NC,2,692162.5019
Chimayo,NM,2,283809.4965
Milnor,ND,2,142222.4723
Saratoga,TX,2,120432.529
Fairview Lanes,OH,2,194562.9361
Buckhorn,KY,2,75031.51698
Chilmark,MA,2,2335377.046
Taylor,WI,2,153697.6604
Wellington,KY,2,130837.5835
Livermore,KY,2,116696.6105
Wilsons Mills,NC,2,276008.2416
Eugene,MO,2,263211.7877
Lexington,OK,2,126145.9167
Pachuta,MS,2,143889.6459
Shrewsbury,VT,2,358366.2039
Kent Acres,DE,2,304841.5277
Columbia City,OR,2,470792.1628
Knapp,WI,2,255932.2838
Avery,TX,2,178748.4155
Mitchell,WI,2,365017.2811
Highfill,AR,2,294837.5732
Plentywood,MT,2,203285.9787
Sterling City,TX,2,132141.7178
Pelham,MA,2,459231.5905
Saint Paul,KS,2,132208.5407
Andrew,IA,2,139477.9553
Rudolph,OH,2,165042.4589
Pocasset,OK,2,203191.3027
Goldvein,VA,2,549597.1734
Plains,TX,2,135958.2217
Poplar,WI,2,257560.8559
Carrabelle,FL,2,282914.2672
Reeds,MO,2,238914.7351
Eastman,WI,2,204413.1745
Hardy,KY,2,64144.6141
Angelica,NY,2,109960.9107
Richards,TX,2,355955.6024
Waddington,NY,2,171453.2807
Centralhatchee,GA,2,191146.1727
Twin Valley,MN,2,147110.9545
Antwerp,NY,2,142637.5577
Deport,TX,2,151626.6721
Maplewood,OH,2,257027.6414
Nathrop,CO,2,632255.9345
Orlinda,TN,2,344984.7581
Bentleyville,OH,2,744640.6725
Randall,MN,2,245793.5583
Trezevant,TN,2,114253.7674
Cartersville,VA,2,291521.463
Mc Intyre,GA,2,115724.6788
Hubbardston,MI,2,149396.0548
Bethany,WV,2,157009.2619
Waverly,MO,2,168268.6203
Cedar Bluffs,NE,2,225845.3991
Sigel,PA,2,73040.77487
Young,AZ,2,332794.1398
Ruthven,IA,2,167547.5996
East Machias,ME,2,228204.8523
Fayette,ME,2,334827.894
Midland,MD,2,105801.6025
West Leechburg,PA,2,167260.5741
Oconomowoc Lake,WI,2,1702159.864
Polkton,NC,2,76107.31196
Bernard,IA,2,264719.4757
Albion,ID,2,280667.0759
Anaktuvuk Pass,AK,2,201560.2253
Kaktovik,AK,2,213256.2253
Sedan,KS,2,44943.74668
Cooperstown,PA,2,136755.1949
Chelsea,VT,2,290730.6015
Falcon,MO,2,267047.1085
Eltopia,WA,2,697049.0589
Clarksville,IA,2,170601.3441
Lincoln,MI,2,147535.0529
Stetson,ME,2,277287.4076
Okeene,OK,2,104325.5352
Summit Point,WV,2,410445.1405
Nabb,IN,2,250061.8685
Armstrong,IA,2,129005.5201
Tieton,WA,2,323803.0898
Tallapoosa,GA,2,200522.4736
Dighton,KS,2,80969.56672
Charleston,MO,2,96098.57967
Lindside,WV,2,157268.0476
Fulton,CA,2,964183.8011
Alberton,MT,2,501037.6679
Collins,OH,2,203882.3258
Coldwater,KS,2,61637.99618
Hartsfield,GA,2,165880.0526
St. John,KS,2,58796.65558
Kendrick,ID,2,411430.7773
Avis,PA,2,179940.6413
Wilderville,OR,2,438630.9751
Wayland,MO,2,191665.7717
Scotts Mills,OR,2,582857.1379
Pall Mall,TN,2,188023.6249
Elk Horn,KY,2,177211.2338
Van Vleck,TX,2,220970.6179
Rushsylvania,OH,2,206147.6175
Carney,OK,2,166158.6329
Llano,TX,2,229333.7093
Star Tannery,VA,2,369250.1436
Red House,VA,2,218991.1408
Paw Paw,IL,2,182549.7016
Dalton City,IL,2,156779.141
East Bethany,NY,2,205251.9459
West Easton,PA,2,222607.7368
Stockton,NY,2,137274.5152
Oreana,IL,2,154954.2394
Hickory,PA,2,233328.5692
Berthold,ND,2,279177.5857
Princeton,KS,2,279648.8601
Union Hall,VA,2,743007.1071
Carlin,NV,2,169485.9324
Hill City,MN,2,163485.3347
Puako,HI,2,1957037.603
Seven Points,TX,2,213137.5281
Verdigre,NE,2,101532.6435
Dafter,MI,2,197980.2541
Steinhatchee,FL,2,282791.0427
Montfort,WI,2,189578.9667
Honey Creek,IA,2,410815.4027
Southern Shores,NC,2,795444.2508
Mercer,WI,2,278889.2203
Holmes Beach,FL,2,1141331.701
Sister Bay,WI,2,452414.5742
McCool,MS,2,135922.4452
Thompson,PA,2,231505.8528
Soulsbyville,CA,2,389925.8891
Schleswig,IA,2,141650.4586
Clintondale,NY,2,410430.1028
Mount Vernon,OR,2,318416.5417
Inverness,MS,2,122928.0563
Faith,SD,2,233776.0437
Boswell,OK,2,102032.3502
Cameron,MT,2,789466.9157
Askov,MN,2,155572.0257
Carlos,MN,2,298337.4518
Orrick,MO,2,160218.5498
Sullivans Island,SC,2,3639856.834
Camden,MO,2,109824.5747
Randolph,MN,2,420783.3881
Glenwood,MN,2,208383.4261
Amo,IN,2,200492.7284
Minier,IL,2,148340.6611
Scandinavia,WI,2,249805.3805
Reddick,IL,2,202040.5955
Circle,MT,2,263272.907
Blandinsville,IL,2,85836.63477
Gruetli Laager,TN,2,163834.1473
Bucyrus,MO,2,216808.1801
Eatons Neck,NY,2,896989.4065
Luna Pier,MI,2,163322.4913
Otwell,IN,2,192327.7631
Bee Spring,KY,2,172391.2944
Pawnee City,NE,2,90671.22369
Ainsworth,IA,2,218410.9293
Ashkum,IL,2,178427.7063
Belleair Beach,FL,2,941574.3841
Deepwater,MO,2,86933.61763
Gordonville,TX,2,171517.9417
Creston,IL,2,161005.7333
Scanlon,MN,2,245897.198
Muldraugh,KY,2,140747.992
Edgecomb,ME,2,418328.5402
Murtaugh,ID,2,433491.8117
Lovell,ME,2,464368.9793
Riomedina,TX,2,544335.684
Tyrone,OK,2,138378.1063
Readlyn,IA,2,199925.8552
Schuyler,VA,2,260585.1827
Brant,MI,2,174073.2978
Doyle,CA,2,172330.1357
Rochester,VT,2,337484.2866
Shellsburg,IA,2,262047.4329
Clarence,IA,2,175203.7302
Lowell,OR,2,433315.784
Vansant,VA,2,75263.23137
Medicine Lake,MT,2,163859.2534
Standish,CA,2,314196.0891
Lake Angelus,MI,2,1546967.732
Hardin,IL,2,133995.1079
Pleasant Hill,IL,2,84945.62733
Underwood,IA,2,340693.7139
Martell,NE,2,483433.7919
Elmwood,TN,2,261378.5031
Pond Gap,WV,2,80347.43648
Whitaker,PA,2,105502.6842
Curtiss,WI,2,184961.6196
Milaca,MN,2,214330.4613
Argusville,ND,2,373313.3713
Roach,MO,2,323324.9363
Blanco,NM,2,190241.4628
Calvert,TX,2,151334.4946
Loganville,WI,2,244147.7828
Walker,IA,2,261834.9836
Frankfort,ME,2,252518.424
Murray,NE,2,261124.2381
Hillburn,NY,2,408925.0152
Tower Hill,IL,2,128860.4071
Seadrift,TX,2,183670.0717
North Hero,VT,2,516986.8997
Kechi,KS,2,281349.5732
Camden,WV,2,153432.8686
Hackberry,TX,2,393523.466
Jamestown,SC,2,261774.4485
Neelyville,MO,2,115271.9206
Grand View,ID,2,392487.7386
Clayville,NY,2,199742.5499
Saint Clair,MN,2,247248.0441
Ohio,IL,2,120041.8119
Briggsdale,CO,2,526035.118
Trinity Center,CA,2,302297.3819
Lackawaxen,PA,2,317299.9983
Laurens,IA,2,82836.22627
Pawlet,VT,2,338103.4062
Adamsville,OH,2,205773.2647
Meadowlakes,TX,2,455617.5421
Overton,NE,2,193506.4723
Worthville,KY,2,121959.5278
Graettinger,IA,2,114121.7185
Underwood,IN,2,232413.1184
Medford,OK,2,79522.97441
McKenzie,AL,2,104794.4073
Bingen,WA,2,421091.4187
Ponca,NE,2,200679.8912
Graysville,TN,2,123090.5055
Parlin,CO,2,461014.5484
Pitkin,CO,2,353119.5833
Hunter,OH,2,237915.2656
Payneville,KY,2,198834.9743
Olar,SC,2,128504.9851
Ransom,KY,2,67096.85262
Sioux Rapids,IA,2,151976.6791
Le Roy,WV,2,143043.1149
North Brookfield,NY,2,120426.3
Boulevard,CA,2,449956.6757
Laketon,IN,2,101324.0727
Wrangell,AK,2,250567.9344
Newhall,IA,2,214318.6031
Upsala,MN,2,200982.3832
Bentley,KS,2,144090.3356
Bunceton,MO,2,236538.234
Moss,TN,2,182164.5231
Fontanelle,IA,2,152374.7663
Toughkenamon,PA,2,438055.8968
Windthorst,TX,2,261434.222
Greenup,KY,2,99788.20638
Seiling,OK,2,125462.862
Brilliant,OH,2,83185.09926
Elora,TN,2,226258.165
Stone Harbor,NJ,2,2235080.522
Swan Valley,ID,2,479241.863
Benoit,MS,2,163308.1696
Point Reyes Station,CA,2,1435678.792
Baiting Hollow,NY,2,544025.8661
Chateau Woods,TX,2,293352.924
Union Church,MS,2,135913.9747
Elkton,OR,2,440202.9112
Sears,MI,2,167636.6415
Sparks,OK,2,197178.1657
Allenhurst,NJ,2,1767911.304
Lowry City,MO,2,145155.8307
Chappell,NE,2,136375.8629
Moulton,IA,2,105665.3203
Vossburg,MS,2,88146.97408
Chenequa,WI,2,2286142.61
Cutler,IN,2,256537.8375
Canaan,NY,2,483738.4115
Camp Wood,TX,2,168106.6123
Eastport,ME,2,232521.6174
Walden,CO,2,258484.4735
Bradfordwoods,PA,2,472875.6467
Bunker,MO,2,152551.0954
Carlotta,CA,2,403936.5035
Nemo,TX,2,543012.4742
Andale,KS,2,347351.7122
Seabrook Island,SC,2,877044.9707
Green Bay,VA,2,151032.4581
Metamora,OH,2,207884.9545
Casstown,OH,2,307315.0887
Gordon,WI,2,243594.3353
Wells,MN,2,117393.5478
Albert City,IA,2,139936.2172
Sedgwick,ME,2,415836.488
Velda Village,MO,2,60370.7019
Callao,MO,2,193801.0574
Strafford,VT,2,433974.4342
McLean,IL,2,167824.0033
Palatine Bridge,NY,2,167741.5091
Grassy Creek,NC,2,341363.8596
Buffalo,KY,2,188628.1986
Otisco,IN,2,273209.5897
Edgerton,MO,2,198140.7107
Thomasville,AL,2,148042.1713
Mortons Gap,KY,2,73434.23225
Dickeyville,WI,2,212819.1469
Maple Bluff,WI,2,860170.8901
Burlington,IL,2,364468.2407
Greenville,VA,2,284754.5424
Lamberton,MN,2,77793.80848
Atlantic,PA,2,197504.3763
Ehrhardt,SC,2,162981.0936
Prentice,WI,2,145914.6569
Plainview,TN,2,266034.7338
Arenzville,IL,2,147219.3697
Bennett,NC,2,267054.6901
Meadville,MS,2,138597.7353
Union,MS,2,108847.419
Somerville,IN,2,112229.972
Point Lookout,NY,2,1130416.615
Rives,TN,2,150482.9863
Ranchester,WY,2,397321.359
Ashmore,IL,2,113446.7824
Sloan,IA,2,217349.3874
Weston,NE,2,310416.2566
Fleming,GA,2,204397.8858
Batson,TX,2,171252.9924
Whittemore,MI,2,119286.5734
Waterford,ME,2,324031.3342
Kettleman City,CA,2,177458.4529
Point Blank,TX,2,231989.6808
Broadus,MT,2,242890.0556
Girard,GA,2,120002.9424
Barker Heights,NC,2,272681.1456
Crainville,IL,2,176514.6341
Sodus Point,NY,2,236888.8773
Aplington,IA,2,167422.5204
Steuben,ME,2,283320.0829
West Windsor,VT,2,448227.7804
Hopedale,IL,2,169348.5925
Emerson,NE,2,162408.6226
South Salem,OH,2,170294.6137
Gardiner,MT,2,704398.1738
New Hanover Township,NJ,2,377713.7055
South Thomaston,ME,2,430018.4665
Nineveh,NY,2,181581.4646
Loami,IL,2,174404.9888
Jerusalem,OH,2,172718.1486
Crowell,TX,2,109537.075
Dixmont,ME,2,244710.7943
Valier,MT,2,261464.8459
Jolo,WV,2,37176.43697
Cairnbrook,PA,2,67627.39869
Waccabuc,NY,2,1319189.58
Sunbury,NC,2,175753.1382
Jeffersonton,VA,2,574071.1996
Selmont-West Selmont,AL,2,28714.63924
Temperanceville,VA,2,161399.8261
Lane,SC,2,89582.69851
Commodore,PA,2,115290.9027
La Motte,IA,2,189200.0355
Lee,FL,2,252413.8519
Louise,TX,2,225530.3997
Chili,WI,2,205000.4561
Hickman,CA,2,592814.9811
Perry,SC,2,32318.40426
South Solon,OH,2,127218.6965
Rockbridge Baths,VA,2,351018.7123
Minden,IA,2,244657.9512
Dunkirk,OH,2,143963.7541
Cerulean,KY,2,163946.3904
Louviers,CO,2,533541.7121
Meherrin,VA,2,148615.6812
Smithville,GA,2,136659.3384
McCurtain,OK,2,130342.4113
Cypress Inn,TN,2,223748.672
Townville,PA,2,170214.1652
Bayou La Batre,AL,2,72046.30903
Bertrand,NE,2,194030.2008
Urbanna,VA,2,375605.3261
Gladbrook,IA,2,112541.3344
Marengo,WI,2,181744.1911
Belfast,NY,2,103258.7732
Patoka,IL,2,107277.2772
Sandborn,IN,2,131341.5471
Bridport,VT,2,372807.7418
Seaboard,NC,2,76915.6216
Porterfield,WI,2,215519.9441
Gaylord,KS,2,46016.20715
Burlison,TN,2,200102.3055
French Camp,MS,2,139595.5267
Poygan,WI,2,347718.3075
Union,MI,2,373298.7295
Angelus Oaks,CA,2,353918.3314
Ogden Dunes,IN,2,488043.383
Calverton Park,MO,2,98391.56055
Beaverdam,OH,2,95827.47724
Star City,IN,2,151350.4214
Greencastle,MO,2,175310.3368
Friendship,ME,2,363704.2702
Stringtown,OK,2,202708.8471
Bellwood,NE,2,216716.7777
Brussels,WI,2,329663.2828
Beaver Meadows,PA,2,159641.0624
Broaddus,TX,2,157813.0905
Snelling,CA,2,438354.138
Register,GA,2,134649.419
Illiopolis,IL,2,123788.2087
La Blanca,TX,2,135028.427
Elk Rapids,MI,2,476462.3941
Redford,NY,2,129774.8961
Jonesport,ME,2,217742.0885
Fithian,IL,2,145641.1163
Indiahoma,OK,2,124013.7521
Waterman,IL,2,243281.0323
Mannsville,OK,2,152278.8086
Sleepy Eye,MN,2,150696.5283
Coal City,WV,2,95704.94074
Gumspring,VA,2,335735.8052
Seymour,IA,2,126926.9542
Martha,KY,2,146043.9272
Shirleysburg,PA,2,178463.6991
Chesterfield,IN,2,135493.4592
Tilden,NE,2,187285.117
Blodgett,OR,2,525373.3264
Carson,IA,2,219375.9047
Lupton,MI,2,153097.5829
Julian,WV,2,113014.2531
Dodd City,TX,2,326961.4504
Davenport,CA,2,1085373.046
Marion,MS,2,147668.3261
Leasburg,NC,2,260803.3384
Red Oak,OK,2,118712.1605
Hopewell,OH,2,228982.0312
Clark Fork,ID,2,470043.7367
Millwood,GA,2,208869.252
Southwest Harbor,ME,2,584601.2612
Sunfish Lake,MN,2,1158546.984
Coulee City,WA,2,273090.8536
Naalehu,HI,2,381757.0539
Berrien Springs,MI,2,193231.6615
Blackduck,MN,2,146376.634
Morrisville,MO,2,260873.4798
Meeteetse,WY,2,314996.3968
Leavittsburg,OH,2,69956.29693
Anawalt,WV,2,26663.32432
Abiquiu,NM,2,380480.2452
Whitewater,KS,2,204235.4415
Stewart,MN,2,248645.7179
Beggs,OK,2,151603.1609
Saint James,LA,2,161636.3159
Prairie du Rocher,IL,2,122400.728
Marshallville,GA,2,92683.44414
Monte Rio,CA,2,589669.4986
Hustisford,WI,2,270620.6914
Phenix,VA,2,157823.0447
Star Prairie,WI,2,348236.5313
Deal,NJ,2,3363743.081
Wingina,VA,2,216942.2956
Tombstone,AZ,2,216821.0066
Sacramento,KY,2,120445.0326
Clear Lake Shores,TX,2,457385.1663
Tonica,IL,2,159423.5932
Sheldon,MO,2,137024.5796
Rockford,WA,2,423405.0977
Boone,CO,2,213321.1901
Benkelman,NE,2,109168.0251
Trivoli,IL,2,209663.01
Hanover,IL,2,95214.75164
Dorsey,IL,2,255844.7278
Richville,NY,2,133006.237
Hale,MO,2,192470.307
Garfield,NM,2,182620.6651
Reynolds,IN,2,173138.5414
Glade Valley,NC,2,305167.68
